SeqID	Pos	Strand	logFC	logCPM	LR	PValue	PValue.adj
NC_000913.3	200835	+	2.87309613100431	0.481403345854864	52.9957294283641	3.34274350118769e-13	8.54665859583328e-12
NC_000913.3	200922	+	0.193975615696184	1.2481799893153	0.624565690808221	0.429355689476486	0.551435545443471
NC_000913.3	200933	+	0.512129791516101	0.069450469668663	1.67334695860569	0.195810836041437	0.30406018228089
NC_000913.3	200938	+	-0.29568732455468	0.442482401096727	0.882575288811699	0.347497297493622	0.471846193360371
NC_000913.3	200979	+	1.42615526189469	1.4178324057309	22.1905394386265	2.46887340732583e-06	1.94341797364616e-05
NC_000913.3	200982	+	2.41679729919942	-0.0726558427611558	32.1282677471495	1.44322065764146e-08	1.86004520252998e-07
NC_000913.3	200984	+	-0.154694418787835	0.0914167049751523	0.170850909145725	0.679356682434296	0.768278336485891
NC_000913.3	200998	+	-0.633791246446402	0.750311682220697	3.31908400898196	0.0684799736214366	0.13199238497936
NC_000913.3	200999	+	0.201646338992828	1.24637284542584	0.598215014454953	0.439259890500915	0.560724593663123
NC_000913.3	202833	+	-1.07849356336754	1.10627212413183	13.5498387620898	0.000232311379807862	0.00107636314175072
NC_000913.3	202834	+	-1.62878699251894	0.0825786217955008	16.8449015298104	4.05621488676328e-05	0.000234600215139444
NC_000913.3	202855	+	-0.317915494632356	0.347084761914961	0.956003591145274	0.328195828219415	0.452114372986067
NC_000913.3	203288	+	-0.656141041140584	0.616556000623097	4.6854248765584	0.0304195399813661	0.0683541183057317
NC_000913.3	223485	+	0.0576491306198264	2.07177941264453	0.0677570161783194	0.794631000408055	0.858360804952059
NC_000913.3	223520	+	1.12885499131328	0.401184511867374	9.84049973313458	0.0017071111424369	0.00600911089139301
NC_000913.3	223585	+	-0.782940526002969	1.26636576508519	9.55131111159127	0.0019980664819074	0.0068643718773355
NC_000913.3	223587	+	-0.977253106941838	1.49497549171018	16.7440958183345	4.27751649283314e-05	0.000245857187127907
NC_000913.3	223594	+	-0.951937709949522	2.02325438082895	16.618668678532	4.56989800254328e-05	0.00026098985546447
NC_000913.3	223606	+	-0.0877237566412199	0.358842849706426	0.0747366050692366	0.784561152300919	0.850930183804507
NC_000913.3	223607	+	-0.0708638343177193	1.35025649323656	0.0749461898452051	0.784266745821807	0.850905804116676
NC_000913.3	223611	+	0.338225368722851	0.358917762682109	0.930496637102577	0.334733907486989	0.458947084807714
NC_000913.3	223612	+	-0.671518461011745	0.977014827117234	6.14685601619935	0.0131645927938771	0.0339677609275695
NC_000913.3	223613	+	-0.423279695163242	1.39336432773042	2.85945824736819	0.0908380875624988	0.165968047342912
NC_000913.3	223614	+	-0.835644940831417	2.71734649032026	13.9326566658629	0.00018947774362314	0.000900500913306765
NC_000913.3	223656	+	-0.36490861094138	6.17892272843443	5.14900373728936	0.0232597144774658	0.054626009791498
NC_000913.3	223657	+	-0.725322206987968	1.14971136547659	5.72536458698007	0.0167215643696256	0.0413855288787207
NC_000913.3	223658	+	-1.33649826605427	1.74282506934323	33.8941051751858	5.81947550899167e-09	8.08462861688758e-08
NC_000913.3	223768	+	-0.10155731456827	1.74105230428766	0.179899927163937	0.671459255652795	0.76261869669231
NC_000913.3	223769	+	0.0493394153497893	2.11485512803368	0.0509853521021029	0.821357472930551	0.878084929103057
NC_000913.3	223770	+	0.231259509624445	6.33108277797903	3.19152674565512	0.0740208502637604	0.140823776525075
NC_000913.3	223771	+	0.426701359387169	11.5419345673642	9.33948174928273	0.00224268939512445	0.00756286133132541
NC_000913.3	223772	+	0.25877750764969	7.42693302876841	3.43966030691566	0.0636487778582134	0.124509990614826
NC_000913.3	223773	+	0.00644429713487199	6.99452334016009	0.00249382503578843	0.960171626360541	0.974173517701843
NC_000913.3	223774	+	-0.300387620509453	6.73868760536176	4.48268767291242	0.0342398356566027	0.0753626094930146
NC_000913.3	223775	+	0.260879062774317	7.01400494541332	3.95513365906135	0.0467286070936229	0.0971911684392117
NC_000913.3	223776	+	0.457562276847371	7.33744090736247	11.2675152051074	0.000788752362229644	0.00310587620376308
NC_000913.3	223777	+	0.258423351089719	8.42128689223128	3.83846608349729	0.0500893260184488	0.102853264606748
NC_000913.3	223778	+	0.312161002023609	6.36411178723123	5.22881819111383	0.0222156220633518	0.0526433309115641
NC_000913.3	223779	+	0.278654188896159	6.5290267539953	4.43228991750741	0.0352651643652424	0.0772811020727217
NC_000913.3	223780	+	0.27024852393369	6.46792273554723	4.25786791182713	0.0390689274050452	0.0839971815101862
NC_000913.3	223781	+	0.50055724904609	5.88219069362933	12.7755355079862	0.000351182068769465	0.00154182819370978
NC_000913.3	223782	+	0.481608121596247	7.52013724322601	12.8576259681468	0.000336106721653693	0.00148386503033525
NC_000913.3	223783	+	0.245880380701707	5.97758145853339	3.38409915381511	0.0658281426996482	0.12792870947902
NC_000913.3	223784	+	0.94099458351416	6.28430671510284	48.1839904377847	3.88043676090647e-12	8.75459243944275e-11
NC_000913.3	223785	+	1.4063092353569	6.01970310431824	103.670009003116	2.38981558121792e-24	1.51338991170515e-22
NC_000913.3	223786	+	0.238833170899971	6.36554132640131	3.18167173275892	0.0744685049660607	0.141464583532264
NC_000913.3	223787	+	0.213204819415681	5.34721811888948	2.55632307928901	0.109853814012855	0.192966629208946
NC_000913.3	223788	+	0.280426276865686	5.77875565100345	3.62646210357734	0.0568675832592163	0.113896468655619
NC_000913.3	223789	+	0.337704790703924	7.16777916958727	5.03743517556033	0.0248051898453047	0.0575711473107299
NC_000913.3	223790	+	0.188758158231759	5.50450104150637	1.93791856513669	0.163894711365588	0.264963648971637
NC_000913.3	223791	+	0.904502001391102	3.86022062638325	28.9782797753638	7.31944060093064e-08	8.1105267186339e-07
NC_000913.3	223792	+	0.272237513795418	3.03678704116524	2.7066533521021	0.0999304335959684	0.179119162827405
NC_000913.3	223793	+	-0.00289460954062237	5.32459004373274	0.000467936031232963	0.982741643498651	0.98870000069087
NC_000913.3	223794	+	1.50675929150757	4.87609135896888	100.4005618272	1.24492773832764e-23	7.45765647145837e-22
NC_000913.3	223795	+	0.0751365560399154	4.38449885219687	0.280364723608147	0.596462263586736	0.702042599718151
NC_000913.3	223796	+	0.577566629074343	7.52840086053505	12.3927934217122	0.000430994002896272	0.00184454716551891
NC_000913.3	223797	+	0.124340706030119	5.30696869775828	0.897105675429498	0.343558973228397	0.46803052602647
NC_000913.3	223798	+	0.122340243351048	6.02185126694725	0.891894998596785	0.344964297439182	0.469405475382924
NC_000913.3	223799	+	-0.250396163949813	5.73972026629118	3.44245191855381	0.0635413286022488	0.124380445459646
NC_000913.3	223800	+	0.331084715870572	4.86249366282241	4.74839580909369	0.0293256207011955	0.066278219436841
NC_000913.3	223801	+	1.00802883584278	4.39313161599195	44.5370663998455	2.49586861032472e-11	5.0506336323687e-10
NC_000913.3	223802	+	0.133451053164955	5.26409990498693	1.02880120762085	0.310440395900266	0.433282253290526
NC_000913.3	223803	+	0.143040389387918	4.10299072582695	0.983466608904566	0.321344452259483	0.445280097583944
NC_000913.3	223804	+	-0.0657204042794385	3.57280920428699	0.178470429724589	0.672691037543364	0.763488434876741
NC_000913.3	223805	+	0.617771843186067	1.81633309915166	8.24664651715325	0.00408273577669017	0.0126606010298091
NC_000913.3	223806	+	0.0366881434362967	2.09860471932647	0.0340855190728897	0.853525027324035	0.901324818843757
NC_000913.3	223807	+	0.828326416282922	1.97105911552308	16.2113642585681	5.6653238200237e-05	0.000315620449244799
NC_000913.3	223809	+	0.120021203828789	1.55580925774546	0.268812612996046	0.604129395825722	0.708690979776992
NC_000913.3	223810	+	-0.255158145954562	2.15224731867662	1.57888202272471	0.208921802605101	0.319338976743528
NC_000913.3	223813	+	-0.156652694786057	0.872528119446268	0.280328001474988	0.596486313530503	0.702046007984424
NC_000913.3	223814	+	0.367363847729976	3.46240544546274	3.96455603273791	0.0464677740536428	0.0967881765843372
NC_000913.3	223815	+	0.116031620395735	1.07481335156639	0.179058415945125	0.672183674729303	0.763112564324395
NC_000913.3	223816	+	0.029752390603172	2.56282635174001	0.0262076170195233	0.871394314302802	0.913910816172119
NC_000913.3	223817	+	-0.142492254417874	1.42091144453713	0.358472219021311	0.549355952597836	0.660848049835595
NC_000913.3	223818	+	-0.276031680696967	2.42620436247441	1.99997420334037	0.157301884172888	0.256491801210909
NC_000913.3	223819	+	2.14020062545318	4.88438682872423	201.067383737719	1.22154057872806e-45	1.7473822063038e-43
NC_000913.3	223820	+	0.290991563293404	5.21490537257391	4.36433664254246	0.0366987690536735	0.079743472047683
NC_000913.3	223821	+	0.109561342471987	5.08212183383225	0.608751634712275	0.435258229247788	0.557193910159892
NC_000913.3	223822	+	-0.0323976881669425	5.71703112756596	0.0571440368466654	0.811068215997708	0.870337274365957
NC_000913.3	223823	+	0.548129018099691	6.79682045105778	16.214328801438	5.65646525620786e-05	0.000315179839586586
NC_000913.3	223824	+	0.0140229401970093	5.52994412346036	0.0110774115348322	0.916178005809116	0.944783283953184
NC_000913.3	223825	+	0.603881079189528	7.88426613919003	17.4794857167691	2.90424617115892e-05	0.000174638915894639
NC_000913.3	223826	+	0.253306996626956	6.35885198318951	3.4324937059532	0.0639255087420771	0.124940863287592
NC_000913.3	223827	+	0.207139837377449	7.40113046867816	2.44449541318003	0.117937804391818	0.2039139710873
NC_000913.3	223828	+	0.070534824110276	7.16036108873997	0.277682315025609	0.598224348863898	0.70344298854644
NC_000913.3	223829	+	0.748211023534894	8.51624288208343	22.0858816687133	2.60720241899399e-06	2.03972717301163e-05
NC_000913.3	223830	+	0.131939260068903	6.3868350268186	0.92545285391872	0.336047292344929	0.460177490862437
NC_000913.3	223831	+	0.00217096955339046	5.69736389460536	0.000214230116306169	0.988322098251849	0.992719294027969
NC_000913.3	223832	+	0.126452197281007	5.77068465847145	0.888751654005405	0.345815822126942	0.470197873194314
NC_000913.3	223833	+	-0.168579087419553	6.57942439847652	1.52746906002959	0.21649269147379	0.328535504684287
NC_000913.3	223834	+	0.298721777950173	6.5638887409788	5.00979061586188	0.0252043555534242	0.0583439723713186
NC_000913.3	223835	+	-0.146683535124763	6.43780332353451	1.24890973009976	0.263760815119386	0.382713806023394
NC_000913.3	223836	+	-0.291884166160383	6.95835185506576	4.84108277308611	0.0277894412127136	0.063389111658968
NC_000913.3	223837	+	-0.315974239063766	5.83522744233896	5.30574394635706	0.0212552204827395	0.0507078572468317
NC_000913.3	223838	+	0.180554611173086	5.89121755120598	1.84469369065121	0.174401812920967	0.277955768400718
NC_000913.3	223839	+	0.0703105856522206	4.6009123205907	0.234393214580118	0.628285287544111	0.72793955484103
NC_000913.3	223840	+	0.15678205417092	5.92649360657163	1.45190105485716	0.228223156994223	0.342252232768518
NC_000913.3	223841	+	0.0337484467169116	6.82084398102362	0.0687033560702464	0.793234131430136	0.85722213411933
NC_000913.3	223842	+	-0.0903170895985543	6.76024116118191	0.476904108417135	0.489827984909298	0.607743432600003
NC_000913.3	223843	+	-0.174219199409521	5.28048132635167	1.64772296896927	0.199269130728422	0.308190168770814
NC_000913.3	223844	+	0.545839658187339	6.94752209823887	13.6930173910039	0.000215253334187978	0.00100741960255203
NC_000913.3	223845	+	0.147104232019314	5.2241536895603	1.05045872584773	0.305401461843153	0.428103835868584
NC_000913.3	223846	+	0.177335168690867	5.66529544363387	1.56065367497836	0.2115695353539	0.32255412393375
NC_000913.3	223847	+	0.0438491679831494	5.95749864225598	0.110424663858581	0.739661179116203	0.816387373664009
NC_000913.3	223848	+	0.129026661387479	6.18746570365917	0.98329111550802	0.321387631242074	0.445321335978903
NC_000913.3	223849	+	0.135021263391321	6.33291293964119	1.04363489950237	0.306977594782887	0.429623642645792
NC_000913.3	223850	+	0.161471982393797	5.42253663957227	1.50875109308764	0.219329757427944	0.331793994883817
NC_000913.3	223851	+	0.107808941721353	6.00287643141228	0.685981137116073	0.407534718102396	0.530802774319632
NC_000913.3	223852	+	-0.248511800465259	3.87049140243318	2.9111498389323	0.087969136180494	0.161750109885531
NC_000913.3	223853	+	0.0103714115501865	4.9540800921507	0.00598736984968051	0.938322764830009	0.960283059425306
NC_000913.3	223854	+	0.736310746896432	7.09079227656636	30.6676327838248	3.06230985105666e-08	3.68621244203908e-07
NC_000913.3	223855	+	0.646109888272852	7.21881285817111	23.691709287771	1.13068581554235e-06	9.63143484609955e-06
NC_000913.3	223856	+	0.39810516462246	7.28565416508663	7.95797334613957	0.00478759924160195	0.0144995488256109
NC_000913.3	223857	+	0.326429469945808	5.66393318844802	6.17333011907233	0.0129690260890295	0.0335623104192625
NC_000913.3	223858	+	0.349494409884959	6.97594819256472	7.40417444725452	0.0065072698843416	0.0187935571883774
NC_000913.3	223859	+	0.481267223516578	6.26151212957555	13.5528120979933	0.000231943648783407	0.00107522194051892
NC_000913.3	223860	+	0.305476631413585	5.60695304668729	5.32760002617427	0.0209902698563125	0.0501984953796282
NC_000913.3	223861	+	0.679955330655881	6.16680017315602	25.8247965327275	3.73854558034756e-07	3.56936456199639e-06
NC_000913.3	223862	+	0.578203115351832	6.84536563253972	18.8532450592394	1.41170730696509e-05	9.21343763938064e-05
NC_000913.3	223863	+	0.29533501564853	7.53284519395795	4.53676824096454	0.0331741669680392	0.0733902686260724
NC_000913.3	223864	+	0.269772439590166	8.0540397728489	3.49620535135148	0.061509616002832	0.121247304958778
NC_000913.3	223865	+	-0.150670734499534	7.2265815807937	1.33162960487765	0.248515516207764	0.365590347411323
NC_000913.3	223866	+	0.132185921506689	7.3560670488034	0.928417690681567	0.335274424967588	0.459498341581637
NC_000913.3	223867	+	0.265995750583619	7.54716511148758	3.51575285124613	0.0607880333705003	0.120045966287819
NC_000913.3	223868	+	-0.103465987362525	6.20882340414891	0.640684019639025	0.42346321226162	0.545723579734637
NC_000913.3	223869	+	-0.191186938172936	7.18866646582419	2.14738756037685	0.142812710566836	0.237713182143725
NC_000913.3	223870	+	0.278715141631339	6.89693549862669	4.47761718461869	0.0343415684341024	0.0755323083226402
NC_000913.3	223871	+	-0.17491318238049	6.55443741425429	1.7965315010834	0.180132385729893	0.285266915690874
NC_000913.3	223872	+	0.00337386188038151	6.1828928376679	0.000679109715767012	0.979209694071241	0.986462438671107
NC_000913.3	223873	+	-0.120056350886925	5.63343183547891	0.826416321045487	0.363310838306843	0.487750679243091
NC_000913.3	223874	+	-0.127553358674874	5.30830330670293	0.855128946299377	0.35510542126989	0.479347079861746
NC_000913.3	223875	+	-0.229209491089194	4.923758702363	2.83196054010043	0.092405489664558	0.168192891213606
NC_000913.3	223876	+	-0.101297285405889	5.12755719296597	0.567474831504486	0.451264099451753	0.572051155925469
NC_000913.3	223877	+	0.23154402074241	4.48842895138548	2.65792531003566	0.103035048361265	0.18327499697418
NC_000913.3	223878	+	-0.0529344470921064	4.51680548216056	0.145600075682895	0.702776052249939	0.786405340042377
NC_000913.3	223879	+	-0.288905756260663	4.67045476865406	4.02168331447403	0.0449188594345707	0.094093428520804
NC_000913.3	223880	+	-0.522534994682242	4.52478886653942	12.2032247791019	0.00047706977652907	0.00201457115074058
NC_000913.3	223881	+	0.301611118524138	3.65777723512111	3.42699802625606	0.0641385878683392	0.125254049404882
NC_000913.3	223882	+	-0.272460354873459	2.82387924192192	2.29958196385241	0.129408823461798	0.219598641111965
NC_000913.3	223883	+	-0.330706284954385	4.30455538234525	5.31256114576463	0.0211722094253175	0.0505425200832982
NC_000913.3	223884	+	-0.546417569692984	4.18433416139551	11.6477188370126	0.00064281313358809	0.00261530458065318
NC_000913.3	223885	+	-0.0512956686071423	4.57524400597984	0.129931488003217	0.71850308505958	0.799334983201109
NC_000913.3	223886	+	-0.215010722679016	4.92296412184918	2.30600198194571	0.128875151366604	0.218894500660396
NC_000913.3	223887	+	-0.289935629916984	6.09665930636431	4.84002313505183	0.0278065219811715	0.0634195513456417
NC_000913.3	223888	+	-0.214738683966314	6.29893322990625	2.52001980587588	0.112409172801335	0.196467411931636
NC_000913.3	223889	+	0.225724360776482	8.12991155063654	2.06913939361307	0.15030631685855	0.247345452352095
NC_000913.3	223890	+	-0.532036867390929	7.15528803936541	16.2526775249108	5.54312035759813e-05	0.000309864548147411
NC_000913.3	223891	+	-0.496331565393324	6.70103724676729	12.1076607501498	0.000502150913316626	0.00210921179094278
NC_000913.3	223892	+	-0.108305676579161	4.40152334030515	0.563471863625806	0.452864748543927	0.573524991792685
NC_000913.3	223893	+	-0.613580754396298	4.33706842374277	17.1166698629603	3.51524118101738e-05	0.000206405359296574
NC_000913.3	223894	+	-0.810582619968561	4.7551640760863	27.7796180234056	1.35950850549076e-07	1.42059221573432e-06
NC_000913.3	223895	+	-0.73774879650376	3.8192062172657	19.7643808710881	8.76000655502078e-06	6.04404028152754e-05
NC_000913.3	223896	+	-0.181867171579315	1.17104312924119	0.511782852878769	0.474368089571031	0.593845861508631
