GeneID	Name	NT1_5min	NT2_5min	NT3_5min	T1_5min	T2_5min	T3_5min
gene41	fixA	0.501432740769004	0.935817592578034	1.44114172028149	0.900077196004545	0.768833684883543	1.14599390742407
gene42	fixB	0.36115932691821	0.45055286866346	0.516045771255255	0.478846801250189	0.383700203928597	0.468981583133738
gene43	fixC	0.180235264863824	0.148398881916426	0.125903941083256	0.0943612398375395	0.123571142598543	0.298490355942016
gene44	fixX	0.0536950893240142	0.58947333650136	0.401880883368427	0.180718624510288	0.301204660083949	0.400163633434765
gene45	yaaU	1.03326766482968	1.89587370388275	1.91164960737414	1.54994712192607	1.6606959637061	2.33609040059214
gene46	kefF	1.89297942023643	5.99464410001383	5.14407530711587	4.214725886884	3.89353820492698	5.86002337775656
gene47	kefC	1.08739040795298	1.24159601311398	1.77681828240959	0.875364931605387	0.977823824040646	1.05163776129716
gene48	folA	46.2314719079762	42.5747117288107	41.9563642236638	116.310506734821	121.114393819756	132.814309936999
gene49	apaH	5.39320356256575	7.27506594657194	7.77103191413056	4.0748512629793	4.28761081970034	4.42031287609079
gene50	apaG	24.0554000171583	27.2841944323487	21.4948861047342	9.86781060818078	11.1684775548588	11.1791745213522
gene51	rsmA	19.8475863019568	24.9644109370868	23.9368467758129	11.8192618657823	12.1537179630954	12.5481968557354
gene52	pdxA	8.5599735125992	15.2191297787624	15.5257545632952	6.29119866173995	7.21430797970767	8.1875904634895
gene53	surA	56.2093712688645	68.9889913264808	89.4097844464091	34.1587688211893	32.409340581527	34.0279005773898
gene54	lptD	17.0926859630564	28.9435162829407	32.2012561263279	13.3708760656784	12.6406195182237	13.7105746303967
gene55	djlA	7.25831266274027	9.77832240549315	8.39694645720385	8.12170759563881	8.55775593062043	9.18022453173873
gene56	yabP	13.9438971133034	18.8088174282738	23.7172688699052	19.5875670436957	22.3640990012561	21.3912357043469
gene57	yabQ	12.7409328931849	11.6115125152343	10.9190277745384	15.1667253173917	15.45805047978	12.3220198068969
gene58	rluA	13.1445578665187	13.439992072231	12.4159272185388	11.3557012055919	10.3176287199665	9.86585248977348
gene59	rapA	9.27744750772316	10.5046703557332	11.148150820375	12.9266969061476	13.0950979566735	15.269814767682
gene60	polB	2.75488682776677	6.83909371022496	6.14139602992405	1.9178303009255	2.07155041731206	2.34381556726077
gene61	araD	0.377717180072376	0.426860002294088	0.365850183480224	0.324047188777067	0.290818292494847	0.413962379415274
gene62	araA	0.740799316182806	0.635360482456556	0.93948680758703	0.507887870879212	0.538681388094248	0.421729338230651
gene63	araB	0.254554497536067	0.424171289757592	0.462694604343756	0.326377198410114	0.322984891236404	0.316178673331173
gene64	araC	2.65653247385976	4.53874350562139	4.34525132597672	1.5592378251263	1.08557037900563	1.13630082941203
gene65	yabI	8.87421899792648	13.731261250267	9.19881701978367	8.09619437806088	7.89983045741745	8.98877369535033
gene66	thiQ	2.96452201315072	3.09663246299427	3.67591647482744	1.5636426910418	1.98562385360062	1.56630572400217
gene67	thiP	1.67984636991329	1.87050757057415	1.89669815793099	0.89383364376038	0.843597409248155	1.08498743069091
gene68	thiB	2.93882391324604	3.27804684688561	3.45813599152149	4.93670388906152	5.03966821506314	5.56325051360527
gene69	sgrR	1.15794627411787	1.89656638700438	1.80322205059225	1.25717304007157	1.54531086477852	1.44986823708248
gene70	sgrS	98.0987993147804	78.2467426231673	68.0173657899044	38.060775332986	37.1317674351948	36.7233868357402
gene71	sgrT	162.49110303798	128.773129782979	113.812666169939	61.7729116507892	59.3647002783638	59.9517879909539
gene72	setA	4.97109956734079	6.62370039183208	7.06819507847982	6.09201103692695	5.15036976021409	6.09307680018737
gene73	leuD	2.88358578706389	2.97654853084845	2.7120991099398	2.17578066737138	2.76750420354361	2.97943616181132
gene74	leuC	0.56293609706718	0.757353323128086	0.693954484685867	0.39626524946153	0.567580515789882	0.493563710617612
gene75	leuB	0.835519192118726	1.20485758889289	1.75944333993386	0.794367580265	0.847344977818581	1.19609349773908
gene76	leuA	1.062424973495	1.56592916872117	2.13518392995745	1.4457489960823	1.92219157122276	1.58843579684029
gene77	leuL	207.788886355109	456.374322452708	544.11900015786	451.871341396206	457.831083327602	538.261483207701
gene78	leuO	9.14759769359967	15.2027980499589	18.4206887188149	21.0574488699225	20.7458295402583	20.1225141384339
gene79	yabR	2.40554000171583	1.88631467680435	3.60085271498111	8.48172744368283	5.78312947361182	6.40261813495624
gene80	ilvI	1.56883043590163	2.53422276144585	2.49599480119188	1.35774688327729	1.67626941264111	1.55889832851109
gene81	ilvH	2.3259141131573	2.80359269799427	2.35247346362006	1.19891380162923	1.55744848628774	1.17121063444322
gene82	cra	16.3566461950358	27.1122542352625	28.3077696378153	9.80519916148952	8.76100957569552	9.8810554500668
gene83	mraZ	84.5645014608788	99.7712517780341	110.748915435553	73.4024719056687	86.6839450510878	80.4302748718033
gene84	rsmH	37.8232313281616	54.0888718830484	59.7384414248345	38.5655846853037	38.5235004744312	49.4061902579585
gene85	ftsL	68.5325389247614	120.426503598032	132.122622744652	61.2902771126038	52.2219751647187	67.3849318465886
gene86	ftsI	67.2652696574869	97.6023729523916	67.4668620500341	28.4044267956951	31.5748396132824	35.3611490543509
gene87	murE	14.7367038699585	24.1731606137856	28.5931766566904	6.43591488578573	6.12125599525445	6.8285987769997
gene88	murF	10.2980780584334	13.0074513723346	13.6777896411061	3.89362864287066	4.40437012890966	4.55108838731989
gene89	mraY	19.7336146559435	29.5095904079019	29.2827555571277	8.97085249646635	9.58514995857176	9.71920980043219
gene90	murD	16.1334785015826	20.7537582892142	20.8809617250125	7.28473070463337	6.29030597642288	8.26944073467014
gene91	ftsW	13.0793474447854	18.766558365918	18.7975667547981	6.47974248846525	6.59601915865766	8.23854960016056
gene92	murG	13.0605763335535	20.048716736962	18.553350264991	7.16376749744151	7.22891184201477	7.87737849188437
gene93	murC	19.4140488814436	26.6700741270737	27.1789100830238	10.2847997688782	9.36428146472374	10.8662319973343
gene94	ddlB	25.9079680501224	48.0641581736223	53.208505334679	19.8354878550445	17.0479875362173	21.8773499139059
gene95	ftsQ	33.8127863572796	56.870344565568	66.8822643269957	24.8856722502542	22.8959036921575	26.9279787986427
gene96	ftsA	52.6614907399719	78.5329703032976	101.629088757568	41.3738335030868	39.3097122177019	49.4872195039136
gene97	ftsZ	54.9032288338045	95.2367859285009	123.497995459118	49.8030409379601	44.5155387215736	57.3234404895301
gene98	lpxC	471.169144593781	584.803783012212	646.11098820701	632.29312629968	611.260406126966	678.217203354483
gene99	secM	109.093349200622	232.76957645566	285.2705622069	239.571599725076	225.80133207884	301.37235887873
gene100	secA	52.5130830117995	65.8903100658682	79.428058580772	30.7934919209902	31.9023153057429	31.2180870926137
gene101	mutT	4.83751450894503	6.25748618747597	7.47869410034538	4.80433512544272	4.15199039131105	5.71310541273019
gene102	yacG	14.7612681923472	26.9014195385166	30.8644518426952	14.6327322633784	14.7499009301716	17.0736483598833
gene103	zapD	14.3002147567439	19.0818223606166	20.1614564456316	18.7247813524853	19.8795075655406	20.2921687664339
gene104	coaE	13.0237828250246	18.3505612580423	16.2895718058669	16.0080033769113	18.4622450586722	17.3829535837942
gene105	yacM	27.1482371622216	47.1578669201088	40.6381949262154	31.2281783153777	48.514030584188	44.8183269446937
gene106	guaC	49.7401682620799	64.1916136783205	69.2232892621369	72.9853975953272	91.7462470370649	91.4580883588146
gene107	hofC	1.42687000458029	1.62288918577931	1.80876463417291	1.80267954623728	1.95895699126917	1.69246264914055
gene108	hofB	1.91907643921671	3.23062010394252	2.78915771522192	1.9652172500859	2.2844613180393	1.96790427524629
gene109	ppdD	0.561058892528474	0.673683813144411	0.787358465374878	0.8261422834756	0.721251975167007	0.609773155710118
gene110	nadC	12.8695236908671	26.158373831859	25.6081735506926	19.4448388466371	21.1530574705936	18.6707220109966
gene111	ampD	6.4434107188817	11.8022813677772	12.0773941993155	5.06012148628805	5.26453362407598	5.39350984194684
gene112	ampE	2.35127970092525	5.5844842405392	6.52485341586803	2.17115989587096	2.29972400120236	1.84215679672425
gene113	aroP	3.42147922889089	4.83419618318582	5.18900172901208	4.97489174197753	5.39800840604597	5.39609301330373
gene114	pdhR	161.514828686635	547.863453924793	754.181958556212	932.717877817614	823.169893309269	996.347815024838
gene115	aceE	202.044462595853	272.679213267271	317.620582265214	411.530498019967	405.481170693913	459.315749627537
gene116	aceF	100.431431224002	102.181606254388	114.531083977291	73.4193040102397	70.5248515046639	83.8022554304336
gene117	lpd	131.961051522697	124.869067618456	125.114741101284	107.527201123359	114.039254883152	121.339723054476
gene118	yacH	2.47727247056034	3.42237917696906	3.55840160807773	2.88214039348446	2.69816990004003	3.31527152619094
gene119	acnB	37.9699925872946	51.2147503907186	56.6858090713704	28.9416912194951	26.5393999804222	30.231299715746
gene120	yacL	26.1996535015686	54.0171930175792	51.334470523491	23.036397226832	25.729350137419	27.7270405183229
gene121	speD	27.2130765153675	32.939325158159	27.6615370288306	18.6801681607011	22.8597287683335	23.532641748858
gene122	speE	35.262624197174	44.4980979554106	48.6729201636967	45.0833562376945	47.2255555630585	47.0559201337269
gene123	yacC	138.333362537095	310.327221667802	349.686257191916	245.827182747649	214.208445157633	259.968374272792
gene124	cueO	1.18648491380568	2.77747978281879	3.10435492421693	1.43176689747415	1.4448502069791	1.88239450002582
gene125	gcd	7.36666982063363	9.61203949958805	10.5624582686263	14.8601954528309	16.6044265313029	17.8743103516658
gene126	hpt	88.4079146680081	127.958524933502	209.542039675058	172.294511644847	134.831994431322	158.241243737689
gene127	can	163.388568636258	141.729661576182	142.765547041607	260.993673971491	287.935300036088	259.233606658771
gene128	yadG	7.30670264044061	11.4689763723177	13.0100157039193	7.59837012827721	9.03029116834208	9.36564206148939
gene129	yadH	11.1318068450719	18.7163518515607	18.4946520769458	10.7559224922543	8.90721951999226	12.5311942485719
gene130	yadI	16.3759064256748	37.7744138084545	44.0920740609932	8.85152446581001	8.49110279855704	9.10304211024391
gene131	yadE	5.55704885413797	7.85005955438396	9.08995746342792	6.31898097799874	7.6638219853555	7.93300003062871
gene132	panD	135.443537441942	159.575537865486	126.61716070901	251.901840829206	281.301435616039	248.391335046688
gene133	rpnC	8.64829877218673	12.2203110291312	14.3299240698228	9.87528217921997	12.264333269066	11.3587976214838
gene134	panC	13.5402377360162	23.3879773087934	24.9686894748564	14.6611165799895	17.1050308374434	19.320576555132
gene135	panB	9.43412588273999	15.7489480091684	14.5878211067833	10.8676679252677	13.1666218204244	13.7958300190944
gene136	yadC	18.6468873879114	28.1405721609221	32.4151476677217	38.1425691557209	46.2673695780284	45.5314514827276
gene137	yadK	11.8895498290119	15.6758437023377	18.3015342584826	28.3918948577368	29.5453013308476	29.0209123504047
gene138	yadL	8.88042348582507	14.3924876021025	16.6927790287844	20.1259711731853	22.9273408586673	22.8529092836805
gene139	yadM	10.987710910093	18.7638670482117	21.6051162898867	25.5060559729888	26.1255410430709	28.7443856269351
gene140	htrE	4.24997252035246	6.73878294614719	7.54682179871907	8.58768225848424	9.23787040626984	9.24904767532363
gene141	yadV	11.4364018589382	19.6745675551304	21.8987659329245	19.3859136640671	21.1306653843509	22.8109472014635
gene142	yadN	4.33525890419117	4.6432361275184	5.3814941674443	7.08787712951118	7.90855312630676	6.56678783072435
gene143	folK	5.09029446791654	5.39368102898744	6.31756748655168	4.91554658667982	4.51806990125923	5.68232359477367
gene144	pcnB	19.6786741096833	21.3272971103282	20.267215158508	20.9850777027912	20.7042653901482	23.6869391945591
gene145	gluQ	14.3464937689016	12.7509378031556	11.8863099329474	10.4430801270411	12.0247918666524	12.9917202932607
gene146	dksA	581.907813291006	401.245192682741	516.116582047175	352.268156703316	378.408170326519	311.327306812247
gene147	sfsA	40.5797781444464	90.6635075510858	91.8053269703998	31.4742632508811	34.1450729558996	31.7133936556982
gene148	thpR	7.60104044125706	9.91114491202286	10.3753383313015	8.00471195570991	8.14103442848368	7.70484555223548
gene149	hrpB	2.78100788558153	3.67656703210478	3.21028403425565	2.56308093626442	2.28469312537751	2.97207952931302
gene150	mrcB	7.26542216917217	10.907698330811	12.1996768230298	6.99434543903485	6.98081900956693	8.00895546585651
gene151	fhuA	12.1012077244452	17.8449655504503	20.3115326464796	17.4185694554729	15.5080131940549	16.2376558850428
gene152	fhuC	2.03476127964685	3.85595340418183	2.90079434611797	2.0218745358745	2.19222639820498	2.43106929184429
gene153	fhuD	3.69682554376243	3.95363934784751	3.42938353807725	2.20026446541818	1.89850209992307	2.4360129604379
gene154	fhuB	2.40190075814289	2.92150476607936	2.46308598290798	1.67103212255201	1.4071406812999	1.54011540613925
gene155	hemL	16.5748064019196	23.8219013926639	26.3829623479713	15.046624212154	16.0379137041421	20.3624248882215
gene156	clcA	12.4953230649706	16.3410962903542	17.874033820295	12.6030271135276	14.2748132576494	15.682362140684
gene157	yadW	1361.31695551646	1856.84100997928	2158.40723454485	2161.52618086996	2699.66998609061	2377.69955284511
gene158	erpA	343.170451921797	426.696681945384	470.548697332221	528.616119889292	651.64973416423	574.287009235423
gene159	yadS	9.54120433372867	10.3384554401777	8.90320726231593	11.426977642112	14.4578236840295	12.4974180903473
gene160	btuF	7.33631782224733	12.054398566657	13.4381742573533	8.49039110807883	8.26677059586209	10.1194938312792
gene161	mtn	67.1663345666089	101.429892733959	104.150966786777	105.210815354384	100.356738934065	104.612734934671
gene162	dgt	8.22107897254946	13.2526653676669	12.7026128384215	11.7145669643032	13.1434760763905	13.1595313445741
gene163	degP	11.1450657823857	29.7243481176433	32.2452299514474	16.2532623980621	15.4115327551164	18.3856234443796
gene164	cdaR	6.45008782843494	10.7204736327449	13.0134443974058	2.12742339319883	2.28478560809793	2.02362542089291
gene165	yaeH	32.5267369002772	53.6283649393795	54.3118648704792	32.2771868892793	42.775731571612	35.8348084762667
gene166	yaeI	3.10044560052463	4.12413817714605	4.86883880544362	2.64609410353071	2.57857863983307	3.0949925301818
gene167	dapD	31.9030837630157	38.2493171510192	38.7208577662904	25.3190078732086	28.810499559448	27.3566411220858
gene168	glnD	3.14143391277465	5.72404411606034	6.72886618456066	3.18032326859855	3.16417016653845	3.34861958573469
gene169	map	240.36596604746	236.287606401964	264.327824366026	264.708457697786	262.223093962292	249.049765038222
gene170	tff	682.925731369473	1002.06999715016	1000.31461477676	966.82338011539	1144.50683663428	1276.19244413525
gene171	rpsB	784.839376356744	892.18981735691	1001.69175525838	1234.52626258856	1136.53230781164	1198.00393292956
gene172	tsf	871.657341869224	953.477273011629	1237.32218430298	819.719318116748	803.138893358491	818.926421662977
gene173	pyrH	33.9743474268308	51.3280253998209	59.0186987198645	37.7806473191094	39.3109420830225	43.9452426535633
gene174	frr	354.346019146759	413.696190610438	608.78471880585	493.668872253651	440.80816189318	454.241660800444
gene175	dxr	9.93480269237098	12.5695216715628	14.0591832641851	8.43534752601403	7.97173235710902	8.74543078584249
gene176	ispU	62.2423328340478	85.3575957343308	117.260614284256	87.2230614801779	80.0303153533289	94.0479065414242
gene177	cdsA	25.6655017166085	38.3611109753962	39.8485973528504	33.6465220906426	30.6344096242025	37.1396625380853
gene178	rseP	32.3799247300964	49.0138583565432	59.1112423040532	34.197894213317	29.8025648593928	38.3447263470439
gene179	bamA	54.585461162768	94.3651594713915	110.632504940462	49.66531076554	44.9125488713092	55.0972527297899
gene180	skp	194.479636117555	323.249711860709	362.466787843998	464.781529110903	404.253839593164	582.993951288516
gene181	lpxD	95.1966832759224	106.746382094159	127.135369980693	134.209471133394	127.908056120795	167.74110669359
gene182	fabZ	193.268408878457	283.272963101351	363.926406678096	362.122077492404	331.261714584958	436.431095370274
gene183	lpxA	66.5802774510757	78.8325330472465	92.6813720257359	59.0613202049743	52.1874294703627	66.4362923585384
gene184	lpxB	19.4076203793784	22.1260278995915	22.705115683236	14.4348411514849	13.5895992852497	16.9343398713072
gene185	rnhB	14.3762530612235	16.6000431042896	16.7505567789502	8.63090355450137	8.18550151625123	9.84523190601312
gene186	dnaE	22.6745898648261	26.8994809369871	29.0101921389674	21.6924612504338	19.5801189542255	23.1233228594931
gene187	accA	57.8940453091521	61.0547008281283	81.1879760580897	72.0705874547027	68.9457466932159	73.2699612819055
gene188	ldcC	2.44019363919553	3.65572539779835	4.76583447571029	3.01298950444043	2.81461833624665	3.52413014991289
gene189	yaeR	9.35781495172973	13.0591016086455	13.1173920331455	13.345375348452	14.8285371118252	12.8052362699125
gene190	tilS	3.86902260256176	6.10982987117345	5.93410072957131	6.17030980314109	5.8654912097641	6.97929736651119
gene191	rof	18.011228080074	23.5511935383367	25.1454504718429	20.1384330748405	22.1686629821786	24.8572233474772
gene192	yaeP	56.4712055839901	98.5036339622273	125.415627077221	53.859544689872	60.0611083391277	65.8418491788784
gene193	yaeQ	19.4576842367988	29.1109140026056	36.7151309007886	24.2440985496878	20.9453086704531	24.6254543652163
gene194	arfB	4.35044468395417	5.96998528031165	5.96493838803862	5.33184026923969	4.75091605692697	4.45004664699086
gene195	nlpE	11.549201997388	17.1320351975585	21.3902371947793	10.9315704682679	12.5870504365883	11.9137324789692
gene196	yaeF	11.3778918003235	10.3661565648021	12.7386010332578	10.3673346191793	11.4611111386125	10.6167049801456
gene197	proS	26.691238538111	36.6893142634983	39.6847903928546	27.9057310587613	25.6018704445526	31.3985287246545
gene198	trmO	3.12341604339011	4.88563494151127	5.26395841808679	3.96968368415818	3.38982871687698	3.96094172755768
gene199	rcsF	36.8849466929761	55.0175114067936	69.787954999872	58.2583299162053	81.2493992712377	82.8546213464338
gene200	metQ	66.7082521484223	68.6563062513349	82.5510614542676	80.2815913118642	88.554170064681	76.5489491723445
gene201	metI	10.2858116062882	16.516069446561	18.3700120485766	14.2187424201856	14.9883860210582	14.8611228270085
gene202	metN	9.48529996523748	16.8822421837541	20.052921473379	14.5415451350138	15.8027375151021	18.723935592343
gene203	gmhB	53.7487844133382	68.1578545329697	64.7430103106537	61.9864882070286	65.8132182283428	70.8623100874063
gene204	rrsH	2858.7382557078	4880.45388957549	4994.63691706557	2008.58976867384	2031.32422760615	2686.40902229028
gene205	ileV	3417.58504529485	1788.07932805129	2006.69041607134	3614.67290558156	3003.84757528707	4127.94252846452
gene206	alaV	1375.29514891331	957.459823040446	1001.47024005377	3003.20112512507	2750.41072136446	3224.89766060691
gene207	rrlH	5783.25932763455	6868.65292972435	7311.52718646724	3452.08417831081	3349.77419292965	3805.90671053606
gene208	rrfH	36928.8621166979	34815.4152531097	31721.5190898021	22311.0876573413	23258.4214423624	24577.2500382964
gene209	aspU	1540.19273152531	849.943996256195	647.852860918911	1293.96412745465	1196.80737872733	1212.33990139821
gene210	dkgB	17.5606984666836	18.3176639790423	19.4630311993115	47.5155117816899	60.5825970043477	49.4291676165092
gene211	yafC	3.22804314047582	6.35471583743105	6.80535864400411	7.92554859491674	8.20066720438397	8.12397776468218
gene212	yafD	6.48684944282922	12.6637417909056	13.3514763589187	8.46873194708883	8.84436155452494	7.76946919747499
gene213	yafE	7.50905172238906	8.36598696803853	10.0532048670317	7.14533638448368	7.87766034065712	8.34187266621703
gene214	mltD	50.2273111048898	64.2877278510225	79.6139337266874	79.6087482522669	73.4806388414953	82.3577392326491
gene215	gloB	19.5552401500029	23.8596350488646	23.2095778737728	25.9546367391918	31.6312703351652	28.202008451593
gene216	yafS	17.5816883350067	23.5397983007846	21.3233661070903	18.5727754849411	20.9368484055034	19.3141219257809
gene217	rnhA	21.3458632020389	22.989460123553	21.2687729044214	24.8372263429524	28.6376122972124	24.132945277912
gene218	dnaQ	41.5335917158079	64.2429301813285	75.6432057456219	87.1952550260129	85.7001324658527	81.7908226502402
gene219	aspV	579.003213585536	483.123159999063	381.797277664509	548.182957008037	415.33384401394	521.60550078676
gene220	yafT	39.3097240193149	38.0682780671871	40.701023326913	90.7842079524657	107.84506394334	83.8938475469648
gene221	ykfM	9.89063545348341	15.2968330822103	15.0946459793181	32.3124900624394	32.1987781629741	37.6153815428679
gene224	yafV	10.6303741043029	16.6795723853614	17.3837720008955	8.50572950224295	8.40091441043481	7.22474419897786
gene225	ivy	45.2180620575698	44.7253566960652	55.1360223582325	46.5201765574837	49.1077977453324	42.5490445677472
gene226	fadE	7.46961281864961	11.057507200531	10.8214933914726	4.86055490707424	5.62938574527449	5.27135799822778
gene227	lpcA	41.2645370390559	64.9459120588856	76.4814719884404	72.8417784347373	68.7183605845411	89.9683957616649
gene228	yafJ	6.10110452444111	9.44999442578743	9.4944358695791	5.53450787562756	6.77710485188885	6.67773063294264
gene229	yafK	38.1700346715292	37.8885776935044	38.9554366880981	62.8871547121791	80.1326341029816	61.2784990730225
gene230	yafQ	201.311550374007	193.803620826512	199.872216368422	200.290645865853	282.678954108893	236.070726717903
gene231	dinJ	173.187030172793	213.267387812837	216.938072434576	210.115520763961	313.363634408257	247.788681153996
gene232	yafL	1.52579965823119	2.34846177262142	2.53088505110101	2.336330377669	2.69879375435218	2.27933205604442
gene233	rayT	1.92526007022007	6.17881690067691	5.48494776722596	2.19475148802855	2.6709232508649	3.31701903377251
gene236	dinB	4.89113450024202	6.37033117059992	5.78708472050536	4.05795456854919	5.13417034234004	4.34723219958677
gene237	yafN	25.8262421467013	42.081178185342	45.6667909917429	34.225894601132	35.9970303969715	36.9783863712779
gene238	yafO	14.9990974328254	24.35898840159	23.1483388820214	20.4361512228175	24.3137836891825	22.7220733811981
gene239	yafP	2.62857020055042	4.82509300606411	5.56990935571818	5.70640001102683	6.76613382122354	5.89380079972793
gene242	pepD	31.681428505843	45.5859380227718	46.757104257581	29.7955184048566	33.7250057266012	34.2922119450434
gene243	gpt	31.9727935802287	66.2059464996037	75.5473020594076	110.103707858503	112.638730923943	130.688734872342
gene244	frsA	6.17325325741533	10.0224671382014	10.3935111928112	8.11012930814361	8.03599517216743	8.97909338444466
gene246	insB9	4.8172165850687	6.35789098655038	5.74115547669182	6.54029307751517	7.7739488459762	6.89805882397071
gene247	insA9	13.1669697298887	18.6068540130429	16.7741586101605	19.234747513095	22.4201033940748	23.870630655326
gene248	phoE	13.3554331264093	20.1559689719613	23.2141012083908	20.2076280134231	23.8636237511965	21.9726213267817
gene249	proB	17.4112163555869	28.8713788508166	31.4305796957881	21.3876563442175	21.5819686877542	25.3320978383051
gene250	proA	10.5314311079904	14.9596486928383	16.927453552483	11.3031285148253	11.0681903801183	13.4026097322649
gene251	thrW	439.101484147791	406.271228499227	388.343843086544	511.566868455858	669.054814430683	614.651340955799
gene253	ykfI	4.74777631917599	4.09528844306208	4.39953809161226	8.2179416619415	12.7668501537337	8.14368096112855
gene254	yafW	1.79929204980093	1.4013894414938	1.45587036993845	1.63669697669694	1.40941048492112	1.69125762055448
gene255	ykfH	0.557267954065444	1.72062487411208	1.87689234178552	2.0318634539535	1.10713064247073	2.68217786734653
gene256	ykfG	0.745652561178763	0.845282520266101	0.970580246625636	1.34572862528415	0.969916892848942	1.4496493890467
gene257	yafX	1.41502353042108	1.84932811451407	1.56339543647639	1.54969173436273	2.33089096430977	1.84127580351683
gene258	ykfF	2.44849607317505	2.38736701283051	2.41128530021057	1.4457489960823	1.98795075655406	2.40098180060859
gene259	ykfB	16.025918967475	14.510112898495	13.4042731560423	11.4177100203423	15.4463928248179	13.9544241402892
