GeneID	KSIJ01	KSIJ02	KSIJ03	KSIJ04	KSIJ05	KSIJ06	Name
gene1025	0.767478699550938	1.00940023933965	0.70153969130294	1.10911188109513	1.5656974185072	1.1917169913704	torS
gene1026	0.776583202068984	0.882096268267807	0.424196303137696	1.01911106275554	0.835342937570899	0.840443821701356	torT
gene1027	2.30621678190183	3.1710446390361	2.5565199659689	1.70848042289907	2.53978004251354	2.33308976590877	torR
gene1028	0.774145658886485	0.325813993825126	0.415900001135605	0.0865163999319732	0.104684920565151	0.0961655390337702	torC
gene1029	0.25669904109508	0.356371048310787	0.252025448583506	0.172659152278846	0.192847132819666	0.221441258905796	torA
gene103	10.1059721279509	11.3652263460965	8.21367196640006	15.9136684552292	20.2458385084388	15.9702007269577	zapD
gene1030	0.726458286299077	0.875828742151168	1.19822979274542	1.18397693306905	1.77371150410888	1.62936478302885	torD
gene1031	12.2263404393472	14.6752053052067	8.39096493519203	13.9291403890477	15.3828674941569	7.7413258922185	cbpM
gene1032	42.3570140871449	52.3889268328504	40.1733162248988	12.9655299324764	12.1773227793994	6.89959028644137	cbpA
gene1033	10.2582614015979	16.8742877637283	12.0517486825741	0.672790619996052	0.325630898496214	0.26921760688929	yccE
gene1034	4.97173545373765	8.38518514663832	3.63851696899921	10.2409783030587	13.0507200971222	14.471132781267	agp
gene1035	2.70828747085182	2.72386929377157	2.25231164049891	83.8279407498765	56.9095695144245	28.695290713261	yccJ
gene1036	1.03432084313939	1.20031348855802	0.903188285989011	88.677860744344	57.7981754141392	23.0517012210498	wrbA
gene1037	4.59255238464934	9.33485179722248	1.77078294494397	1.74971960552077	1.88192202027467	2.16096125070139	ymdF
gene1038	0.30064112676034	0.287569461818565	0.270480765856754	0.559980490756082	1.29355588075313	0.763897363114757	rutG
gene1039	0.0733796248786947	0	0.103742839198738	0.0683392169159626	0.0826905130120688	0.0759610621458669	rutF
gene104	5.73211852313282	5.53883789502715	4.92026726489666	8.93361937075338	11.2051637197514	11.9280885268184	coaE
gene1040	0.553140827131277	0.32333317661326	0.217228026241012	0.286192152059234	0.0692585515075703	0	rutE
gene1041	0.362775673557592	0	0.192332229975188	0.422321003413252	0.102201757655366	0.0938844588319704	rutD
gene1042	0	0.246886185243458	0	0	0	0.194318996187101	rutC
gene1043	0.104828035540992	0	0.148204055998197	0.244068631842724	0.236258608605911	0.0542579015327621	rutB
gene1044	0.189675792767383	0.124732315521173	0.0670400853829963	0.0588823540006989	0.0712477005064822	0	rutA
gene1045	4.37693959663763	5.00900774427044	2.53147139312413	2.91163565029277	4.54797821566378	4.06017226540232	rutR
gene1046	2.09890168511845	1.8323029221248	1.26340872491271	4.44722239377799	13.2721090245147	9.65872793992526	putA
gene1047	11.2217133655955	15.5357648275152	7.30627922405745	3.30028413399039	1.66389446914529	0.611393914832588	ymdG
gene1048	9.53205703692626	11.7769127807784	6.87425214809926	4.64040945082446	9.0869147251334	7.50021103672859	putP
gene105	0.807175873665641	3.18483178964061	1.14117123118612	0	0	0	yacM
gene1050	19.7071130857728	26.9355454549392	10.3570394319751	3.89860692246649	7.76543088951103	9.43351541729057	efeO
gene1051	9.62328783344297	13.7082972077691	5.22812527495054	2.71261561484823	4.66596821654185	5.61646060913426	efeB
gene1052	38.5739118217961	46.920197914987	24.953075160795	1.65169149616608	3.26685759153314	3.14222027496354	phoH
gene1053	4.03587936832821	5.30805298273435	3.10100878039705	0.817099332690858	1.38416728302811	2.36139823627369	pgaD
gene1054	2.24621340409217	3.35055833073051	2.49792571532255	0.357157445873017	0.401292195499746	0.765625637691939	pgaC
gene1055	1.9969507127092	3.05232764386061	1.75499587559826	0.351850500169109	0.425739416919492	0.391092244183401	pgaB
gene1056	3.04189422687114	4.2963696172132	2.49984291980127	0.362840644269158	0.591012020599873	0.542914769668789	pgaA
gene1057	34.2381554359499	50.3737743328366	33.630542905816	1.81709904581185	1.77702460082227	1.6047403195054	dgcT
gene1058	0.0837898830794784	0.330605376087261	0.177691022157008	0	0	0.0433687725054258	insF-4
gene1059	0	0	0	0	0	0.12533575254068	insE-4
gene106	30.7213920882225	38.5291432022614	24.766367021647	14.1597679187514	15.4082365409989	16.3512734636405	guaC
gene1061	12.2916447631151	21.0547390348581	10.9000929908887	0.92538362115688	0.663534815659154	0.571439601249303	ycdU
gene1062	9.08072857873847	10.3145120459952	6.12731144017545	3.07526476121832	2.32567067846443	4.70009072027552	serX
gene1063	4.06166773489899	5.29109434700676	3.96493199333834	11.4921235858521	12.9028902731931	10.0909295975244	ghrA
gene1064	6.64443554541839	8.54467065513334	4.8708528160383	14.5762549251242	20.244049374601	13.1959186618033	ycdX
gene1065	18.8486474283004	25.0482716428491	13.5552636785486	38.3992518833206	49.044413731077	41.191425699856	ycdY
gene1066	26.0609527503632	49.3260533273607	18.0569472251705	85.3260960475432	103.99340432158	120.215328503958	ycdZ
gene1067	7.53460932432496	12.0863220793915	5.94188977389173	1.54131974842837	2.06131386753107	1.62305291059874	csgG
gene1068	27.0026461334189	42.2734867042225	19.2726580230893	0.73009882820291	0.39263121286306	0.631187243010621	csgF
gene1069	21.2349345225884	35.8906043986423	23.2403910351172	0.433691184274378	0.41981337375358	0.482060586694925	csgE
gene107	0.936001948265644	1.38988918500525	0.725682453746782	0.702990697701611	0.986718465742516	1.00018555643436	hofC
gene1070	29.6274462384647	45.4242137739064	27.4906571936655	0.883370983637213	0.88025384819299	1.09740981487232	csgD
gene1071	3.10656504009474	3.56198292262437	2.08338826746149	0.0741840183627226	0.269288183822198	0	csgB
gene1072	6.21313008018948	7.96207947410152	5.46185572820986	1.11276027544084	1.16691546322952	1.07195051515056	csgA
gene1073	2.83602333990631	3.01267871993031	3.16135273504262	19.8091378763162	34.5400507730141	14.9047921940269	csgC
gene1074	6.75233663547219	9.34013169077294	3.70332010120494	37.1890190515279	47.0978128679798	31.9365138685388	ymdA
gene1075	3.12894018443423	1.52084664112052	2.16373758722087	13.2397634570055	17.3231979225845	8.37918795075335	ymdB
gene1076	2.27337508722285	2.35166904298357	2.22095033917551	9.70589890882406	11.2548068501553	7.80043185643475	clsC
gene1077	8.02993615252866	8.53963964320733	6.38582865119692	0.964007865563255	1.34318527612868	2.37033936152064	opgC
gene1078	10.5232401498402	15.1155102516146	7.65609995922716	19.0282007100383	25.6889707025384	18.8982814377745	opgG
gene1079	9.96595683641423	12.2435750403637	7.31735680374352	31.4078337366251	38.1161334654747	36.5513344378659	opgH
gene108	1.07448736429517	1.86126533160815	0.815122307990082	1.65966669653052	2.45118306428632	2.1431871105441	hofB
gene1080	1.43379924927449	1.46669885049239	1.57661814834924	1.48368036725445	3.94956002939223	3.29830927738633	yceK
gene1081	1.16233325807852	2.03829234536999	1.43787575129451	7.75786790430008	3.16539283810199	2.10564064268343	msyB
gene1082	4.55886618133895	4.63319050082191	3.18077066883172	5.67933981167132	7.1055209775285	6.34339872271903	mdtG
gene1083	8.12434348412649	8.86980840437368	6.85817889751916	11.2392412445829	18.2659841690992	16.2895652324858	lpxL
gene1084	30.4933107829242	45.4133421856161	16.3128964458015	6.64993149220713	8.00755138826273	8.32000864443833	yceA
gene1085	5.86463720710193	7.96207947410152	4.59143112547539	5.69671441010407	4.61904037528353	2.87227766239059	yceI
gene1086	9.86548290035784	13.56502428921	9.60032940521653	4.35526914154905	5.05330912851531	2.91786937131743	yceJ
gene1087	9.0163262483928	12.8748519155684	6.00935914294816	3.83862835442854	6.38652260071936	4.00007720874512	yceO
gene1088	7.40091551725601	9.05072841023873	5.25458871196288	5.07872142871443	7.68157178516939	6.95563023483133	solA
gene1089	154.550439340098	167.859369618705	151.037368833456	91.2690341682362	120.869209284523	102.332955603803	bssS
gene109	0.0823648850679226	0.216655223785075	0.174669065997875	0.536950990053992	0.742527055618577	0.682099333554723	ppdD
gene1090	42.8196957371407	40.5871856118834	46.9689378689407	7.15061562364585	8.48586179264096	8.40666632894808	dinI
gene1091	9.22817116311149	9.1255925204602	5.64045952377092	3.39248404890846	5.35592850039489	3.69902077698856	pyrC
gene1092	17.5463632430526	24.3545960384282	16.4310349730942	13.9894396980912	16.7083477762621	17.8955325820116	yceB
gene1093	10.7062911020929	15.0394834510807	8.83615224147582	39.9357298852657	33.5413393405204	23.3844019786547	grxB
gene1094	0.69100664122741	1.10639317754264	0.807031763990181	1.76274481350231	2.13292278600609	1.71053756569167	mdtH
gene1095	6.27113563386383	8.9011965402776	7.50539540510868	16.8850434410825	22.0402021220629	22.1747869879665	rimJ
gene1096	4.65247204960057	5.52922185701495	3.2491680887938	14.5125920367371	15.3494264778653	14.0422463494651	yceH
gene1097	3.61656722616424	5.42869055052377	3.39016778095875	13.8753017202588	15.6816651462173	13.1846700724612	yceM
gene1098	8.91519446402188	11.5387948628581	6.55281917907652	4.05230200306372	5.08982718276435	4.96936675112463	murJ
gene1099	228.912754963306	302.215333132084	120.438719147484	476.186680172343	598.173652796873	502.875893467176	flgN
gene11	2.31689371144767	2.16254010407696	1.10947203031983	0.696047579699619	0.926440006894474	0.154735496963803	mbiA
gene110	11.9044898146325	12.2904582486131	6.95042209598255	15.4382418885322	25.9143188261648	23.1324375494544	nadC
gene1100	187.297748644456	235.287573030592	126.285734716464	394.543916763244	675.235541203143	461.695986399853	flgM
gene1101	6.05381905249231	6.44204611995487	4.74623489334225	50.8956317981632	64.4986001494137	38.5692293045639	flgA
gene1102	48.3434471098307	44.6792948906416	22.0434874513289	368.618786150447	524.653458188265	376.097427228186	flgB
gene1103	34.1704453185122	26.776178379571	15.34241321928	284.73914390352	378.189655178086	260.048476197367	flgC
gene1104	20.9796143026027	19.4933669883175	12.5430458600198	298.424399386042	362.269988902874	261.368263272333	flgD
gene1105	30.5845548160654	29.5960174992657	16.1831106358031	352.940683770129	437.147603379534	313.743690230865	flgE
gene1106	6.19795760136118	7.8356972602269	3.76994067445413	89.0891184331249	110.884040305707	63.2647131872006	flgF
gene1107	14.566277260403	17.2054131164493	8.98508383175275	178.946632248568	229.071730356767	133.115213043205	flgG
gene1108	6.23569344462727	6.08261865403464	4.8487532998895	76.5120593166635	107.394747393056	62.8292527757574	flgH
gene1109	16.9374609556069	22.0153672890457	6.03324134520528	89.1294631113393	100.241913294425	72.8728091274776	flgI
gene111	2.9611071452408	3.28868500017237	2.69787763894544	12.1339250904592	18.0188919522766	14.5770929585357	ampD
gene1110	8.63729597298266	8.67207382211057	5.83305677087171	64.5315908014889	83.167168517011	52.8485784598283	flgJ
gene1111	34.8867893572458	41.9026226337752	23.9271121283366	131.89593571381	174.507915950296	134.209889764364	flgK
gene1112	65.0690362308765	67.0016499141374	41.6096868729654	203.215687433925	304.50001317515	238.334998620596	flgL
gene1113	57.6423900742017	75.5272962543303	28.4567487098741	50.3808676119869	62.720987708674	58.9266866700205	rne
gene1114	0	0	0.319954550799845	0.105382904590036	0	0.585681086638694	yceQ
gene1115	17.5560752522277	23.3388454584601	12.8381763508438	7.2941436055147	10.3608628725591	12.8469146354197	rluC
gene1116	2.42152762099692	4.16478003260695	2.94071048036422	5.08864322881937	6.50710729318049	6.23465025458769	yceF
gene1117	189.351997109316	295.115182401017	192.952472965345	211.174245881293	188.189418119153	225.604354573225	sraB
gene1118	956.016321404504	941.813331815848	910.969448343399	630.223080136647	846.629668871067	1202.43087193194	yceD
gene1119	1720.95462995678	2211.26165808323	1651.99292238731	1349.22822914601	1696.08222077255	2225.14179984722	rpmF
gene112	1.18952234013884	2.17909543501726	1.23126369680607	6.17211032777852	8.66509533721205	7.65207752353628	ampE
gene1120	92.6895656608487	100.451557286704	84.9884877007307	76.1206991782424	110.145153088597	140.818404325117	plsX
gene1121	66.5920095774154	85.0289996668201	50.7067594234585	58.7201497802441	76.8865751176368	77.1327256987772	fabH
gene1122	76.0828355758389	92.4114901542493	51.0213976265792	90.5351332230068	120.330701047982	107.18228386624	fabD
gene1123	123.003719360436	142.99244769815	111.858069865039	229.247389839337	292.425717678986	303.824095648613	fabG
gene1124	781.172549634261	842.770994461227	678.09405721461	1197.39391097243	1776.30212461147	1663.47514606207	acpP
gene1125	325.151498674442	381.94902984458	187.569684430283	232.056210484204	324.059926047985	351.908885877505	fabF
gene1126	9.77579669217277	12.3854569597135	8.71728023822727	3.21573981821224	4.95224294594501	2.8316595944376	pabC
gene1127	10.758399841086	13.4491430412976	6.62615553591938	4.16648774100546	4.9214192421699	3.67553526512259	mltG
gene1128	16.3509692165447	19.7191687909991	10.7984660894948	8.64139817638294	14.1539882786546	9.72230603820231	tmk
gene1129	12.8666243742523	16.2093677651858	8.07336065048088	8.4485631897749	10.8744195544677	9.57789631355647	holB
gene113	8.82958761367874	7.47531479009532	6.52186833543593	2.70820259175703	3.30671778562454	3.50283325877884	aroP
gene1130	19.2083581966297	20.1745923516708	13.0955833954722	18.3976365539552	20.2607300209082	16.161715459193	ycfH
gene1131	30.2690952624616	34.7799622215983	22.9547309369341	53.9972743533585	62.9105271170898	65.8668222556881	ptsG
gene1132	5.72210294002698	5.54073475731996	3.01316102480992	1.91537038095972	5.98090285895511	3.38234839048138	fhuE
gene1133	103.621202781827	150.483302060519	71.8937875647253	210.672720947684	182.715024814293	169.621051771721	hinT
gene1134	10.666252616296	12.5118391735881	9.17012596488843	32.3065512349152	38.4412444419201	22.878748479648	ycfL
gene1135	3.50782038555629	3.72059788509417	2.39965913099884	16.4924245683406	18.1069039240446	12.2993028194126	lpoB
gene1136	4.66694414228498	3.64808004995197	1.8984939573369	7.74966719827016	10.7166904863641	6.60861240669042	thiK
gene1137	9.31084450763437	8.93987870776311	5.05518834867534	21.4968799877756	26.3304001959482	19.8631514260377	nagZ
gene1138	23.9477040971519	30.2646998794577	17.9214321803676	76.1906755666115	99.5781086667159	87.1810566015009	ycfP
gene1139	65.409079417733	87.5645705841418	52.001992483188	40.9304778832191	52.6938165676907	35.0651978947145	ndh
gene114	293.099804008118	330.410686254676	211.989338122691	59.6520964597629	108.134870280665	72.9896441266315	pdhR
gene1140	33.4977987571241	42.4644238618748	27.4832071510656	5.07418685601023	6.13977059114611	5.5008469170632	ycfJ
gene1141	5.16439540023041	7.01870512882883	5.43543643290069	6.84039934248877	7.95357327763003	5.04907059998002	comR
gene1142	366.608018899767	415.879779042605	162.119296709493	26.4854197652213	44.8980640127739	24.6299327667151	bhsA
gene1143	0.641214479080183	0.793727548820089	0.58658334313305	1.96714755234734	2.97531285136883	2.61604218698616	ldtC
gene1144	3.51953971023922	3.85284263498733	2.42834087053965	11.2955982424674	20.5549615961201	15.7187832385658	mfd
gene1145	0.507303272555221	0.667213363751524	0.31079384089566	0.283474126034091	0.114334647879816	0.315089880688861	ycfT
gene1146	10.5033760560742	11.5450152374472	12.0892827303779	12.2344283083802	19.8519249113724	18.7376950048317	lolC
gene1147	7.03691787298252	7.34961182224756	4.90118413394037	23.6120755882717	33.7016847263291	34.7083622420346	lolD
gene1148	6.56438210511214	7.48243613228818	4.08346814050935	13.2866258237697	19.5289088682238	18.1812344649373	lolE
gene1149	8.88158979411701	8.01446157590482	6.33462648890319	16.6914041316126	23.7422415403238	17.7696412319188	nagK
gene115	391.548472365815	473.474739537618	223.482578864125	169.139561867008	167.307212129605	212.830834747851	aceE
gene1150	4.75657211267253	4.492887703243	2.26196440467248	6.72531115042625	11.2075177457429	7.52014515244083	cobB
gene1151	5.38628767408061	5.63097635810982	2.70106118408121	0.600241791163018	1.03756157011341	0.428905617059363	ycfZ
gene1152	2.83035695960679	2.89530162694601	1.83402519297769	1.31797061195071	2.39211841213485	1.79051075058115	ymfA
gene1153	17.6931101247626	21.0344907596608	9.68687613865005	19.6117887398803	21.5409971074276	18.8183192926408	potD
gene1154	9.86886728557237	12.3186889976665	7.49297336703336	11.361072457482	16.3727215763896	16.7429646790192	potC
gene1155	15.8803079492914	19.1551477203022	15.9701952190448	9.56006219248303	15.7201855715335	15.4853230494102	potB
gene1156	26.8668170086862	28.1508878503853	17.6143844391524	7.82475017959947	10.5119496488693	9.95410594056591	potA
gene1157	4.05561471976257	4.36064988312651	3.68299761654199	30.5746983065218	29.7898133001547	30.736371588827	pepT
gene1158	32.3733639170712	34.9139313837607	20.4815825918096	43.8677473291437	59.5006882600077	53.6530855127351	roxA
gene1159	16.6076021645374	18.2130524315177	11.8100677724395	22.5982494705269	30.6778407360483	18.3242414392124	phoQ
gene116	104.018234813188	112.680459118426	62.1766512332467	104.468027329585	77.6255552816148	103.526139816486	aceF
gene1160	43.4577724839627	51.7535165816599	37.3682633069203	60.6586821576619	73.8843425303594	50.3021613991392	phoP
gene1161	9.90865788022811	10.4534960272668	6.14284732761016	9.32673295196628	10.7479572711529	9.16020598437358	purB
gene1162	21.556122046725	29.6903711230515	14.3179661482931	18.3366253986662	28.2442198533513	24.3057650955058	hflD
gene1163	59.652265785534	69.9972515284156	52.0021524455136	25.0882710556121	33.6476437093825	33.3549346869778	mnmA
gene1164	3.77380927947573	3.51572340414872	2.1119077979743	3.14848535077114	5.75880358476908	3.82518205805973	nudJ
gene1165	3.66561520609626	4.09060963807051	2.39488916636536	3.05175356273806	5.13212220666647	3.79456865490133	rluE
gene1166	99.9678609003886	121.741531719116	64.8989826081025	107.108202167101	170.401946382568	108.714488474734	icd
gene1167	0	0	0	0	0	0	ymfD
gene1168	0	0	0	0	0	0	ymfE
gene1169	0	0	0	0	0	0	lit
gene117	149.548447919884	152.938974993057	85.5157683664627	119.169207097878	140.891577775774	179.216932896063	lpd
gene1170	0	0	0.0227627240263188	0.029989284018973	0	0	intE
gene1171	0	0	0	0	0	0	xisE
gene1172	0	0	0.0822960022489987	0	0	0	ymfH
gene1173	0	0	0	0	0	0	ymfI
gene1174	0	0	0	0	0	0	ymfJ
gene1175	0	0	0	0	0	0.0557047789069691	ymfK
gene1176	0	0	0	0	0	0	ymfT
gene1177	0	0	0	0	0	0	ymfL
gene1178	0	0	0	0	0	0	ymfM
gene1179	0	0	0	0	0	0	ymfN
gene118	0.293874711286034	0.15460348493401	0.180039150551208	0.164213166861172	0.132465384922246	0.121685196641437	yacH
gene1182	0	0	0	0	0	0	ymfR
gene1183	0	0	0	0	0	0	beeE
gene1185	0	0	0	0	0	0	ymfQ
gene1186	0	0	0	0	0	0	ycfK
gene1187	0	0	0	0	0	0	tfaP
gene1188	0	0	0	0	0	0	tfaE
gene119	57.1268005738651	61.1222913901004	29.6098355251178	60.3251416574169	135.919427482211	75.8237884019197	acnB
gene1190	0	0	0	0	0	0	pinE
gene1191	0	0	0.0307869936471074	0	0	0	mcrA
gene1193	11.5470993038279	21.8219955956857	13.313664363838	0.522035684774715	0.631663641064414	0.348154868168557	iraM
gene1194	2.42152762099692	3.18483178964061	2.85292807796529	0	0	0	ymgK
gene1195	14.3982723410628	27.9748738279243	14.3417465540958	0.609511934655883	0.368754990459226	2.37121693995882	ymgL
gene1196	15.067282975092	24.2990869876284	13.7574531759659	1.25288564345931	2.12238983397643	2.69239764717017	ycgX
gene1197	70.7602128594593	81.7744719758132	51.9139371564176	23.1064975228152	31.9290437845576	27.0704678643191	bluR
gene1198	40.4586916874486	48.8367151901574	32.9004750377235	4.52155264396951	8.10530771108397	9.24506293493138	bluF
gene1199	85.8262954277391	114.089543856746	91.8715067132113	4.71021564692932	3.97228477064305	2.85575132371171	ycgZ
gene12	0.0896862081850713	0.707740397697913	1.07777282945355	0.0835257095639543	0.303198547710919	0.185682596356564	yaaI
gene120	4.10258811821793	4.07974320160574	2.90008391396472	10.3440723786434	10.8249398852163	9.63324379031676	yacL
gene1200	47.8983485471919	78.7458409526524	40.4426068195079	3.22170594032395	2.39893356430617	2.754631923971	ymgA
gene1201	16.3249053100916	27.0173932716703	19.7140535724568	0.760177806143854	0	0.422480064743867	ariR
gene1202	71.7705776825594	117.608547412632	114.151495746057	0.950985488408877	0.98630852869817	1.35906237694714	ymgC
gene1203	8.79472137940812	11.7550385936538	8.54193623343544	0.532723029502386	0.45658836417097	0.197379137859339	pdeG
gene1204	61.0357646936211	97.2900669986104	51.000974544448	6.17861413212813	7.28922535935154	6.52432684458336	ymgF
gene1206	19.5923598426115	23.7414733409573	18.4402896675756	2.15268533285282	2.85282269891637	1.70912389828201	ymgD
gene1207	19.2669371583668	29.9097246331466	22.773808483236	2.25519415822677	4.389787669032	3.48760354895806	ymgG
gene1208	24.6327809722101	45.0269321983672	27.5947008920436	4.27709236905076	6.82196732349567	4.75411475154305	ymgI
gene1209	3.71040522572109	3.33893655365548	0.828269441989922	0	1.10031731024124	0.404308879163485	ymgJ
gene121	12.1076381049846	14.0012416412502	8.17121664594586	9.23353079877752	14.4162328345569	16.0335170231286	speD
gene1211	32.5137697425991	34.8900111786471	27.5996750014395	69.4295729611387	100.873134805846	100.55025540904	minE
gene1212	36.0995261580353	45.9508940866966	32.9718477497686	71.6502645842526	97.7731405330524	94.85742747636	minD
gene1213	14.247350011469	19.2874511398494	14.7565245411998	23.8156279640327	29.934322134994	26.9039675712323	minC
gene1214	8.95768347604553	8.80360006892526	6.81919394245362	8.61740857208602	12.7565242634472	8.45761582185079	ycgJ
gene1215	2.98173177212308	5.22882831135025	3.38519077907822	9.5088410402845	5.49830202192189	2.89955845429932	pliG
gene1216	8.66418139622753	15.0475997400451	12.2492691787867	5.37936221228403	6.50903304260138	3.44960786809212	ycgL
gene1217	16.2902767230702	35.3226798487413	9.02562701029018	10.6609178388902	11.2252371413883	9.79897701681683	ycgM
gene1218	15.2524791712144	15.6139480596017	9.67031465388234	5.41832362690847	8.94829480094887	5.37153225174345	ycgN
gene1219	4.77933083091498	6.54776272541244	3.71631420682321	1.33531233052901	0.35905091176293	0.123686597901987	hlyE
gene122	25.3883345730819	24.2443942463991	19.3387062447543	12.9146931898453	21.7169894035156	23.2456620629082	speE
gene1220	17.902007769513	27.0710702119452	17.8511785449828	2.65790740076726	3.50844033779778	3.04386827598795	umuD
gene1221	9.33118208563826	13.6654129981033	8.29574831181396	1.65274276371229	1.4837375739045	1.62966108504431	umuC
gene1222	35.5020574942769	44.0838298566073	32.8328502531938	27.6484255556615	40.7776351879007	44.8234640442094	dsbB
gene1223	9.23384073376259	8.89150509364645	7.99263897328797	12.7896711502549	22.1382130264412	21.5801830736386	nhaB
gene1224	20.5829847784739	24.0852904091571	17.1175684677917	26.9683634754618	36.0427273591355	48.0975950374861	fadR
gene1225	0.687126232963902	0.966044867699206	0.770458071935831	18.7344407077742	10.8670868910479	4.12062748078949	ycgB
gene1226	3.32750331291725	3.71441120962704	2.35218319592057	7.031205805095	11.9423815963273	19.68321287013	dadA
gene1227	6.00294662347977	8.25201514122567	2.82895389243617	10.2020688110259	14.5611739509908	23.8734766744153	dadX
gene1228	7.47824706484344	11.006403978905	8.30705528584011	4.97469299608846	8.8284283009944	8.10996045851462	ymgM
gene1229	5.56240368899121	7.83831658072171	5.14413974679752	15.8915236020125	23.4232660433668	16.6681398024739	cvrA
gene123	59.2856762382006	86.6219335889321	84.4073203756627	86.7083271180291	140.203190510463	171.79641943076	yacC
gene1230	3.37425979974981	6.317453222074	4.01280703425282	3.80795079175995	6.08385282619942	5.54764806327602	ldcA
gene1231	28.963369584473	40.6690530000676	15.3135110067254	11.6628913574963	11.035535376243	10.6904024225874	emtA
gene1232	5.33724455240138	5.71969790792599	4.22699139714857	9.89523967385214	14.5349671137336	13.7101966044499	ycgR
gene1233	2.1366420185267	3.37217483609006	1.40968210911226	3.97975439687077	2.08671941659868	1.03217678562913	ymgE
gene1234	3.04750074751314	4.22477686380897	2.44536692397025	0.997194695814557	0.371263527809288	0.596836916860383	ycgY
